Card 180: 45 13 56 71 79 75 86 16 95 32 | 30 91 39 85 79 35  5 12  4 90 53 95 47  1 75 15  9  3 50 45 10 32 22 24 13
Card 181: 47 13 85 45 98 21 78 68 80 27 | 64 46 42 85 82 60  8 47 69 91 15 33 52  7 95 34 86 53 40 49 27 76 63 26 78
Card 182: 78 84 43 31 86 90 13 83  7 29 | 51 64 67 82 39 87 49 93 69 12 29 36 47 84 18 96 77 10 91 92 60 16 53 81 88
Card 183: 28 78 55 47 42 63 49 25 76 33 | 35 15 41 37 49 50 69 70 87 88 73 77 30  6 97 61  7 38 98  1 32 48 99 47 16
Card 184: 96 39  9 10 41 91 42 89  8 55 | 94 53 33 12 81 88 42 87 39  1 92 10 98 26 48 29 72 54 96 91 47 13 78 83 68
Card 185: 62 93 55 27 14 24 52  1  9 48 | 58 62 35 88 45 46 24 82 12 27 77 25 10 81  6 60 71 41 52 37 50 48 28 80 75
Card 186: 90 95 45 20 89 88 34 55 25  2 | 89 31 34  8 86  5 91 90 25 84 45 81 24 65 60 64 19 94 49 55 75 20 47 44 61
Card 187: 43  2 16 46 75 68 71 15 45  9 | 30  7 14 37 44 48 65 62 99 89 87 75 10 69 56 78 25 76 59  1 39 23 79 70 68
Card 188: 67 81 88 51 13  5 61 45 27 10 | 35 39 80 10 30 27 38  3 36 22 52  7 40 49 45 79  9 63 42 13 96 31 23 78 98
Card 189:  9  6 93 60 97 95 81 94 15 35 | 95 28 17  2 52 47  5  3 86 57 59 81 21 23 41 80 34 51 53 70 68 62 83 74 22
Card 190: 65 67 94 63 74 34 48 36 27 20 |  1 91 37  3 49 16 18  7 31 53 25 96 68 88 90 95 27  6 19 58 66 45 73 26 32
Card 191: 33 50 17 66 25 78 56 26 93 58 | 24 27  1 28 84 63  8 54 12 39 10 17 65 51 68 37 43 85 42 38  7 96 92  2 71
Card 192:  4  6 53 67 24  7 31 98 51 64 | 23 89 13 77 22 40 20 88 21 44 49 41 93 64 15 56 50 62 57 80  3 82 70 48 18
Card 193: 77 56 76 24 35 51 22 43 31 34 | 86 38 36 63 58 91 87 73 66 67 61 95 28 16 42 39 41  9 83 37 59 97 92  5  6
